example_id                                                                                    | status  | run_time        |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[4:2:1]                     | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[5:1:1]                     | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[5:1:2]                     | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[5:2:1]                     | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[6:1:1]                     | passed  | 0.00008 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[6:2:1]                     | passed  | 0.00016 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[7:1:1]                     | passed  | 0.00009 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[7:2:1]                     | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[8:1:1]                     | passed  | 0.00019 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[8:2:1]                     | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[9:1:1]                     | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[9:2:1]                     | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[10:1:1]                    | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[10:2:1]                    | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[11:1:1]                    | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[11:2:1]                    | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/inline_spec.rb[1:1:1]                       | passed  | 0.00005 seconds |
